anio,sexo,pais,grupo_edad,causa,causa_grupo,muertes,exposicion
2018,Hombre,Belice,5-9,XVI,Afecciones originadas en el periodo perinatal,0,18664
2018,Hombre,Belice,5-9,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",0,18664
2018,Hombre,Belice,5-9,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",0,18664
2018,Hombre,Belice,5-9,XX,Causas externas de mortalidad,3,18664
2018,Hombre,Belice,50-54,I,Enfermedades infecciosas y parasitarias,6,7990
2018,Hombre,Belice,50-54,II,Tumores,3,7990
2018,Hombre,Belice,50-54,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,0,7990
2018,Hombre,Belice,50-54,IV,"Enfermedades endocrinas, nutricionales y metabólicas",9,7990
2018,Hombre,Belice,50-54,IX,Enfermedades del sistema circulatorio,11,7990
2018,Hombre,Belice,50-54,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",0,7990
2018,Hombre,Belice,50-54,X,Enfermedades del sistema respiratorio,4,7990
2018,Hombre,Belice,50-54,XI,Enfermedades del sistema digestivo,4,7990
2018,Hombre,Belice,50-54,XII,Enfermedades de la piel y del tejido subcutáneo,0,7990
2018,Hombre,Belice,50-54,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,0,7990
2018,Hombre,Belice,50-54,XIV,Enfermedades del sistema genitourinario,1,7990
2018,Hombre,Belice,50-54,XV,"Embarazo, parto y puerperio",0,7990
2018,Hombre,Belice,50-54,XVI,Afecciones originadas en el periodo perinatal,0,7990
2018,Hombre,Belice,50-54,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",0,7990
2018,Hombre,Belice,50-54,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",0,7990
2018,Hombre,Belice,50-54,XX,Causas externas de mortalidad,14,7990
2018,Hombre,Belice,55-59,I,Enfermedades infecciosas y parasitarias,7,6501
2018,Hombre,Belice,55-59,II,Tumores,10,6501
2018,Hombre,Belice,55-59,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,0,6501
2018,Hombre,Belice,55-59,IV,"Enfermedades endocrinas, nutricionales y metabólicas",7,6501
2018,Hombre,Belice,55-59,IX,Enfermedades del sistema circulatorio,20,6501
2018,Hombre,Belice,55-59,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",0,6501
2018,Hombre,Belice,55-59,X,Enfermedades del sistema respiratorio,6,6501
2018,Hombre,Belice,55-59,XI,Enfermedades del sistema digestivo,9,6501
2018,Hombre,Belice,55-59,XII,Enfermedades de la piel y del tejido subcutáneo,0,6501
2018,Hombre,Belice,55-59,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,0,6501
2018,Hombre,Belice,55-59,XIV,Enfermedades del sistema genitourinario,1,6501
2018,Hombre,Belice,55-59,XV,"Embarazo, parto y puerperio",0,6501
2018,Hombre,Belice,55-59,XVI,Afecciones originadas en el periodo perinatal,0,6501
2018,Hombre,Belice,55-59,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",0,6501
2018,Hombre,Belice,55-59,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",1,6501
2018,Hombre,Belice,55-59,XX,Causas externas de mortalidad,12,6501
2018,Hombre,Belice,60-64,I,Enfermedades infecciosas y parasitarias,13,4683
2018,Hombre,Belice,60-64,II,Tumores,12,4683
2018,Hombre,Belice,60-64,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,2,4683
2018,Hombre,Belice,60-64,IV,"Enfermedades endocrinas, nutricionales y metabólicas",9,4683
2018,Hombre,Belice,60-64,IX,Enfermedades del sistema circulatorio,21,4683
2018,Hombre,Belice,60-64,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",3,4683
2018,Hombre,Belice,60-64,X,Enfermedades del sistema respiratorio,5,4683
2018,Hombre,Belice,60-64,XI,Enfermedades del sistema digestivo,5,4683
2018,Hombre,Belice,60-64,XII,Enfermedades de la piel y del tejido subcutáneo,0,4683
2018,Hombre,Belice,60-64,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,0,4683
2018,Hombre,Belice,60-64,XIV,Enfermedades del sistema genitourinario,2,4683
2018,Hombre,Belice,60-64,XV,"Embarazo, parto y puerperio",0,4683
2018,Hombre,Belice,60-64,XVI,Afecciones originadas en el periodo perinatal,0,4683
2018,Hombre,Belice,60-64,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",0,4683
2018,Hombre,Belice,60-64,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",1,4683
2018,Hombre,Belice,60-64,XX,Causas externas de mortalidad,16,4683
2018,Hombre,Belice,65-69,I,Enfermedades infecciosas y parasitarias,4,3278
2018,Hombre,Belice,65-69,II,Tumores,16,3278
2018,Hombre,Belice,65-69,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,0,3278
2018,Hombre,Belice,65-69,IV,"Enfermedades endocrinas, nutricionales y metabólicas",18,3278
2018,Hombre,Belice,65-69,IX,Enfermedades del sistema circulatorio,29,3278
2018,Hombre,Belice,65-69,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",2,3278
2018,Hombre,Belice,65-69,X,Enfermedades del sistema respiratorio,11,3278
2018,Hombre,Belice,65-69,XI,Enfermedades del sistema digestivo,6,3278
2018,Hombre,Belice,65-69,XII,Enfermedades de la piel y del tejido subcutáneo,0,3278
2018,Hombre,Belice,65-69,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,0,3278
2018,Hombre,Belice,65-69,XIV,Enfermedades del sistema genitourinario,2,3278
2018,Hombre,Belice,65-69,XV,"Embarazo, parto y puerperio",0,3278
2018,Hombre,Belice,65-69,XVI,Afecciones originadas en el periodo perinatal,0,3278
2018,Hombre,Belice,65-69,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",0,3278
2018,Hombre,Belice,65-69,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",1,3278
2018,Hombre,Belice,65-69,XX,Causas externas de mortalidad,6,3278
2018,Hombre,Belice,70-74,I,Enfermedades infecciosas y parasitarias,9,2083
2018,Hombre,Belice,70-74,II,Tumores,15,2083
2018,Hombre,Belice,70-74,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,0,2083
2018,Hombre,Belice,70-74,IV,"Enfermedades endocrinas, nutricionales y metabólicas",6,2083
2018,Hombre,Belice,70-74,IX,Enfermedades del sistema circulatorio,24,2083
2018,Hombre,Belice,70-74,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",2,2083
2018,Hombre,Belice,70-74,X,Enfermedades del sistema respiratorio,14,2083
2018,Hombre,Belice,70-74,XI,Enfermedades del sistema digestivo,6,2083
2018,Hombre,Belice,70-74,XII,Enfermedades de la piel y del tejido subcutáneo,0,2083
2018,Hombre,Belice,70-74,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,0,2083
2018,Hombre,Belice,70-74,XIV,Enfermedades del sistema genitourinario,2,2083
2018,Hombre,Belice,70-74,XV,"Embarazo, parto y puerperio",0,2083
2018,Hombre,Belice,70-74,XVI,Afecciones originadas en el periodo perinatal,0,2083
2018,Hombre,Belice,70-74,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",0,2083
2018,Hombre,Belice,70-74,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",1,2083
2018,Hombre,Belice,70-74,XX,Causas externas de mortalidad,6,2083
2018,Hombre,Belice,75-79,I,Enfermedades infecciosas y parasitarias,2,1373
2018,Hombre,Belice,75-79,II,Tumores,14,1373
2018,Hombre,Belice,75-79,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,1,1373
2018,Hombre,Belice,75-79,IV,"Enfermedades endocrinas, nutricionales y metabólicas",17,1373
2018,Hombre,Belice,75-79,IX,Enfermedades del sistema circulatorio,33,1373
2018,Hombre,Belice,75-79,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",6,1373
2018,Hombre,Belice,75-79,X,Enfermedades del sistema respiratorio,14,1373
2018,Hombre,Belice,75-79,XI,Enfermedades del sistema digestivo,4,1373
2018,Hombre,Belice,75-79,XII,Enfermedades de la piel y del tejido subcutáneo,0,1373
2018,Hombre,Belice,75-79,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,0,1373
2018,Hombre,Belice,75-79,XIV,Enfermedades del sistema genitourinario,2,1373
2018,Hombre,Belice,75-79,XV,"Embarazo, parto y puerperio",0,1373
2018,Hombre,Belice,75-79,XVI,Afecciones originadas en el periodo perinatal,0,1373
2018,Hombre,Belice,75-79,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",0,1373
2018,Hombre,Belice,75-79,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",1,1373
2018,Hombre,Belice,75-79,XX,Causas externas de mortalidad,6,1373
2018,Hombre,Belice,80-84,I,Enfermedades infecciosas y parasitarias,0,840
2018,Hombre,Belice,80-84,II,Tumores,8,840
2018,Hombre,Belice,80-84,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,0,840
2018,Hombre,Belice,80-84,IV,"Enfermedades endocrinas, nutricionales y metabólicas",6,840
2018,Hombre,Belice,80-84,IX,Enfermedades del sistema circulatorio,38,840
2018,Hombre,Belice,80-84,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",3,840
2018,Hombre,Belice,80-84,X,Enfermedades del sistema respiratorio,12,840
2018,Hombre,Belice,80-84,XI,Enfermedades del sistema digestivo,4,840
2018,Hombre,Belice,80-84,XII,Enfermedades de la piel y del tejido subcutáneo,0,840
2018,Hombre,Belice,80-84,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,0,840
2018,Hombre,Belice,80-84,XIV,Enfermedades del sistema genitourinario,5,840
2018,Hombre,Belice,80-84,XV,"Embarazo, parto y puerperio",0,840
2018,Hombre,Belice,80-84,XVI,Afecciones originadas en el periodo perinatal,0,840
2018,Hombre,Belice,80-84,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",0,840
2018,Hombre,Belice,80-84,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",0,840
2018,Hombre,Belice,80-84,XX,Causas externas de mortalidad,2,840
2018,Hombre,Belice,85-89,I,Enfermedades infecciosas y parasitarias,3,403
2018,Hombre,Belice,85-89,II,Tumores,11,403
2018,Hombre,Belice,85-89,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,0,403
2018,Hombre,Belice,85-89,IV,"Enfermedades endocrinas, nutricionales y metabólicas",10,403
2018,Hombre,Belice,85-89,IX,Enfermedades del sistema circulatorio,23,403
2018,Hombre,Belice,85-89,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",1,403
2018,Hombre,Belice,85-89,X,Enfermedades del sistema respiratorio,14,403
2018,Hombre,Belice,85-89,XI,Enfermedades del sistema digestivo,3,403
2018,Hombre,Belice,85-89,XII,Enfermedades de la piel y del tejido subcutáneo,0,403
2018,Hombre,Belice,85-89,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,0,403
2018,Hombre,Belice,85-89,XIV,Enfermedades del sistema genitourinario,4,403
2018,Hombre,Belice,85-89,XV,"Embarazo, parto y puerperio",0,403
2018,Hombre,Belice,85-89,XVI,Afecciones originadas en el periodo perinatal,0,403
2018,Hombre,Belice,85-89,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",0,403
2018,Hombre,Belice,85-89,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",1,403
2018,Hombre,Belice,85-89,XX,Causas externas de mortalidad,1,403
2018,Hombre,Belice,90-94,I,Enfermedades infecciosas y parasitarias,0,119
2018,Hombre,Belice,90-94,II,Tumores,8,119
2018,Hombre,Belice,90-94,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,0,119
2018,Hombre,Belice,90-94,IV,"Enfermedades endocrinas, nutricionales y metabólicas",4,119
2018,Hombre,Belice,90-94,IX,Enfermedades del sistema circulatorio,14,119
2018,Hombre,Belice,90-94,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",1,119
2018,Hombre,Belice,90-94,X,Enfermedades del sistema respiratorio,12,119
2018,Hombre,Belice,90-94,XI,Enfermedades del sistema digestivo,1,119
2018,Hombre,Belice,90-94,XII,Enfermedades de la piel y del tejido subcutáneo,0,119
2018,Hombre,Belice,90-94,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,0,119
2018,Hombre,Belice,90-94,XIV,Enfermedades del sistema genitourinario,4,119
2018,Hombre,Belice,90-94,XV,"Embarazo, parto y puerperio",0,119
2018,Hombre,Belice,90-94,XVI,Afecciones originadas en el periodo perinatal,0,119
2018,Hombre,Belice,90-94,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",0,119
2018,Hombre,Belice,90-94,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",0,119
2018,Hombre,Belice,90-94,XX,Causas externas de mortalidad,0,119
2018,Hombre,Belice,95+,I,Enfermedades infecciosas y parasitarias,0,19
2018,Hombre,Belice,95+,II,Tumores,1,19
2018,Hombre,Belice,95+,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,0,19
2018,Hombre,Belice,95+,IV,"Enfermedades endocrinas, nutricionales y metabólicas",1,19
2018,Hombre,Belice,95+,IX,Enfermedades del sistema circulatorio,6,19
2018,Hombre,Belice,95+,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",0,19
2018,Hombre,Belice,95+,X,Enfermedades del sistema respiratorio,2,19
2018,Hombre,Belice,95+,XI,Enfermedades del sistema digestivo,0,19
2018,Hombre,Belice,95+,XII,Enfermedades de la piel y del tejido subcutáneo,0,19
2018,Hombre,Belice,95+,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,0,19
2018,Hombre,Belice,95+,XIV,Enfermedades del sistema genitourinario,0,19
2018,Hombre,Belice,95+,XV,"Embarazo, parto y puerperio",0,19
2018,Hombre,Belice,95+,XVI,Afecciones originadas en el periodo perinatal,0,19
2018,Hombre,Belice,95+,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",0,19
2018,Hombre,Belice,95+,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",3,19
2018,Hombre,Belice,95+,XX,Causas externas de mortalidad,0,19
2018,Mujer,Belice,0-4,I,Enfermedades infecciosas y parasitarias,4,18863
2018,Mujer,Belice,0-4,II,Tumores,0,18863
2018,Mujer,Belice,0-4,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,0,18863
2018,Mujer,Belice,0-4,IV,"Enfermedades endocrinas, nutricionales y metabólicas",1,18863
2018,Mujer,Belice,0-4,IX,Enfermedades del sistema circulatorio,1,18863
2018,Mujer,Belice,0-4,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",0,18863
2018,Mujer,Belice,0-4,X,Enfermedades del sistema respiratorio,7,18863
2018,Mujer,Belice,0-4,XI,Enfermedades del sistema digestivo,0,18863
2018,Mujer,Belice,0-4,XII,Enfermedades de la piel y del tejido subcutáneo,0,18863
2018,Mujer,Belice,0-4,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,0,18863
2018,Mujer,Belice,0-4,XIV,Enfermedades del sistema genitourinario,0,18863
2018,Mujer,Belice,0-4,XV,"Embarazo, parto y puerperio",0,18863
2018,Mujer,Belice,0-4,XVI,Afecciones originadas en el periodo perinatal,20,18863
2018,Mujer,Belice,0-4,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",12,18863
2018,Mujer,Belice,0-4,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",1,18863
2018,Mujer,Belice,0-4,XX,Causas externas de mortalidad,7,18863
2018,Mujer,Belice,10-14,I,Enfermedades infecciosas y parasitarias,0,18989
2018,Mujer,Belice,10-14,II,Tumores,1,18989
2018,Mujer,Belice,10-14,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,0,18989
2018,Mujer,Belice,10-14,IV,"Enfermedades endocrinas, nutricionales y metabólicas",0,18989
2018,Mujer,Belice,10-14,IX,Enfermedades del sistema circulatorio,1,18989
2018,Mujer,Belice,10-14,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",1,18989
2018,Mujer,Belice,10-14,X,Enfermedades del sistema respiratorio,0,18989
2018,Mujer,Belice,10-14,XI,Enfermedades del sistema digestivo,0,18989
2018,Mujer,Belice,10-14,XII,Enfermedades de la piel y del tejido subcutáneo,0,18989
2018,Mujer,Belice,10-14,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,0,18989
2018,Mujer,Belice,10-14,XIV,Enfermedades del sistema genitourinario,0,18989
2018,Mujer,Belice,10-14,XV,"Embarazo, parto y puerperio",0,18989
2018,Mujer,Belice,10-14,XVI,Afecciones originadas en el periodo perinatal,0,18989
2018,Mujer,Belice,10-14,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",1,18989
2018,Mujer,Belice,10-14,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",0,18989
2018,Mujer,Belice,10-14,XX,Causas externas de mortalidad,4,18989
2018,Mujer,Belice,15-19,I,Enfermedades infecciosas y parasitarias,0,19435
2018,Mujer,Belice,15-19,II,Tumores,1,19435
2018,Mujer,Belice,15-19,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,0,19435
2018,Mujer,Belice,15-19,IV,"Enfermedades endocrinas, nutricionales y metabólicas",1,19435
2018,Mujer,Belice,15-19,IX,Enfermedades del sistema circulatorio,0,19435
2018,Mujer,Belice,15-19,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",0,19435
2018,Mujer,Belice,15-19,X,Enfermedades del sistema respiratorio,2,19435
2018,Mujer,Belice,15-19,XI,Enfermedades del sistema digestivo,0,19435
2018,Mujer,Belice,15-19,XII,Enfermedades de la piel y del tejido subcutáneo,0,19435
2018,Mujer,Belice,15-19,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,0,19435
2018,Mujer,Belice,15-19,XIV,Enfermedades del sistema genitourinario,0,19435
2018,Mujer,Belice,15-19,XV,"Embarazo, parto y puerperio",0,19435
2018,Mujer,Belice,15-19,XVI,Afecciones originadas en el periodo perinatal,0,19435
2018,Mujer,Belice,15-19,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",0,19435
2018,Mujer,Belice,15-19,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",0,19435
2018,Mujer,Belice,15-19,XX,Causas externas de mortalidad,6,19435
2018,Mujer,Belice,20-24,I,Enfermedades infecciosas y parasitarias,2,18651
2018,Mujer,Belice,20-24,II,Tumores,2,18651
2018,Mujer,Belice,20-24,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,1,18651
2018,Mujer,Belice,20-24,IV,"Enfermedades endocrinas, nutricionales y metabólicas",2,18651
2018,Mujer,Belice,20-24,IX,Enfermedades del sistema circulatorio,0,18651
2018,Mujer,Belice,20-24,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",0,18651
